track0,track2,track4,track6,track8,track10,track12,track14,track16,track18,speedX,angleToTrackAxis,trackPosition,distanceFromStartLine,steering,acceleration,brake
6.808,7.43891,11.5807,18.7849,33.6098,186.197,28.7261,10.3091,5.1967,4.24377,35.7304,-0.0969593,-0.232045,5766.08,0.024272026494145393,0.5600000023841858,0.0
6.78853,7.41467,11.5346,18.6906,33.3984,182.713,29.0376,10.377,5.22391,4.26404,36.2876,-0.0977165,-0.228427,5766.28,0.021004635840654373,0.5600000023841858,0.0
6.76818,7.38974,11.4879,18.5977,33.1938,179.601,29.3446,10.4454,5.25206,4.28503,36.8535,-0.0984136,-0.224676,5766.48,0.017729099839925766,0.5600000023841858,0.0
6.74761,7.36437,11.4416,18.5064,32.9983,176.874,29.643,10.5143,5.28041,4.30664,37.4287,-0.0990421,-0.220836,5766.69,0.01448424905538559,0.5600000023841858,0.0
6.72681,7.33945,11.3963,18.4177,32.8117,174.444,29.9302,10.5812,5.30867,4.328,38.0133,-0.0996191,-0.217019,5766.9,0.01131961029022932,0.5600000023841858,0.0
6.7052,7.31394,11.351,18.3302,32.6321,172.312,30.2112,10.6491,5.3374,4.34998,38.6074,-0.100136,-0.213068,5767.11,0.008146188221871853,0.5600000023841858,0.0
6.68323,7.28812,11.3058,18.2447,32.4614,170.511,30.479,10.7167,5.36666,4.37256,39.211,-0.100581,-0.209029,5767.32,0.005008288659155369,0.5600000023841858,0.0
6.66125,7.26264,11.2619,18.1626,32.3032,169.068,30.7322,10.7828,5.39551,4.39478,39.8244,-0.10095,-0.205012,5767.54,0.001981161069124937,0.5600000023841858,0.0
6.63867,7.23678,11.2181,18.0823,32.1534,167.934,30.9716,10.8493,5.42486,4.41772,40.4478,-0.101243,-0.200883,5767.76,-0.0010205017169937491,0.5600000023841858,0.0
6.6156,7.21058,11.175,18.0048,32.0135,167.137,31.1951,10.9145,5.45442,4.44128,41.0813,-0.101456,-0.196666,5767.99,-0.003976327832788229,0.5600000023841858,0.0
6.59241,7.18486,11.1332,17.9309,31.8869,166.678,31.3992,10.9773,5.48344,4.46433,41.7251,-0.10159,-0.192472,5768.22,-0.0068169254809618,0.5600000023841858,0.0
6.56873,7.15877,11.0914,17.8588,31.7686,166.542,31.5887,11.0404,5.51306,4.48838,42.3793,-0.101643,-0.188188,5768.45,-0.009611687622964382,0.5600000023841858,0.0
6.54429,7.13226,11.0498,17.7888,31.6595,166.736,31.7622,11.1029,5.54296,4.51263,43.044,-0.101623,-0.183771,5768.69,-0.012398172169923782,0.5600000023841858,0.0
6.52015,7.10608,11.0096,17.7225,31.5633,167.294,31.9138,11.1631,5.57242,4.5368,43.7193,-0.101539,-0.179377,5768.93,-0.015088527463376522,0.5600000023841858,0.0
6.49549,7.07999,10.9702,17.6594,31.4783,168.228,32.0466,11.2222,5.60186,4.56104,44.4055,-0.101371,-0.174982,5769.17,-0.017672568559646606,0.5600000023841858,0.0
6.47021,7.05348,10.9311,17.5982,31.4029,169.549,32.1619,11.2806,5.63168,4.58612,45.1026,-0.101115,-0.170432,5769.42,-0.020243240520358086,0.5600000023841858,0.0
6.44434,7.02659,10.8921,17.5393,31.3373,171.289,32.259,11.3386,5.66186,4.61157,45.8108,-0.100774,-0.165816,5769.67,-0.022747702896595,0.5600000023841858,0.0
6.41882,7.00032,10.8547,17.485,31.2859,173.504,32.3324,11.3935,5.69121,4.63672,46.5303,-0.100344,-0.161222,5769.93,-0.025124842301011086,0.5600000023841858,0.0
6.39307,6.97415,10.8181,17.4331,31.2445,176.172,32.3874,11.4471,5.72053,4.66187,47.2609,-0.0998394,-0.156627,5770.19,-0.027407633140683174,0.5600000023841858,0.0
6.36694,6.94774,10.7823,17.3839,31.2144,179.367,32.4244,11.4998,5.74994,4.68732,48.0033,-0.099251,-0.151966,5770.45,-0.029625743627548218,0.5600000023841858,0.0
